sequence,frame,pre_candidates,postnms_kept,suppressed,orphan_suppressed,reference_kept,reference_count_equal,reference_order_equal,reference_min_matched_iou,reference_max_box_abs_diff,reference_max_score_abs_diff,reference_class_mismatch,reference_set_ok
MOT20-02,640,426,49,377,0,49,True,True,0.9999987530674541,0.0001220703125,0.0,0,True
MOT20-02,641,425,48,377,0,48,True,True,0.999997171505749,0.0001220703125,0.0,0,True
MOT20-02,642,424,48,376,0,48,True,True,0.9999976603617314,0.0001220703125,0.0,0,True
MOT20-02,643,433,51,382,0,51,True,True,0.9999979502820412,0.0001220703125,0.0,0,True
MOT20-02,644,431,49,382,0,49,True,True,0.9999978715750982,0.0001220703125,0.0,0,True
MOT20-02,645,422,47,375,0,47,True,True,0.9999976707134139,0.0001220703125,0.0,0,True
MOT20-02,646,430,48,382,0,48,True,True,0.999998212894852,0.0001220703125,0.0,0,True
MOT20-02,647,435,50,385,0,50,True,True,0.9999982086936702,0.0001220703125,0.0,0,True
MOT20-02,648,429,50,379,0,50,True,True,0.999997766266605,0.0001220703125,0.0,0,True
MOT20-02,649,437,50,387,0,50,True,True,0.9999978760144685,0.0001220703125,0.0,0,True
MOT20-02,650,441,50,391,0,50,True,True,0.9999979933459351,0.0001220703125,0.0,0,True
MOT20-02,651,431,47,384,0,47,True,True,0.9999979903213878,0.0001220703125,0.0,0,True
MOT20-02,652,427,48,379,0,48,True,True,0.9999989344903347,6.103515625e-05,0.0,0,True
MOT20-02,653,422,47,375,0,47,True,True,0.9999979637149587,0.0001220703125,0.0,0,True
MOT20-02,654,424,47,377,0,47,True,True,0.9999985852460359,6.103515625e-05,0.0,0,True
MOT20-02,655,424,48,376,0,48,True,True,0.999998101861694,0.0001220703125,0.0,0,True
MOT20-02,656,425,46,379,0,46,True,True,0.9999984087581949,0.0001220703125,0.0,0,True
MOT20-02,657,418,45,373,0,45,True,True,0.9999981947161146,0.0001220703125,0.0,0,True
MOT20-02,658,422,46,376,0,46,True,True,0.9999974357297721,0.0001220703125,0.0,0,True
MOT20-02,659,426,47,379,0,47,True,True,0.9999961874067503,0.0001220703125,0.0,0,True
MOT20-02,660,430,48,382,0,48,True,True,0.9999977401661636,0.0001220703125,0.0,0,True
MOT20-02,661,423,47,376,0,47,True,True,0.9999978430239079,0.0001220703125,0.0,0,True
MOT20-02,662,423,46,377,0,46,True,True,0.9999988187376558,6.103515625e-05,0.0,0,True
MOT20-02,663,424,48,376,0,48,True,True,0.9999978831127649,0.0001220703125,0.0,0,True
MOT20-02,664,421,46,375,0,46,True,True,0.9999979756265436,0.0001220703125,0.0,0,True
MOT20-02,665,418,46,372,0,46,True,True,0.9999985417468706,0.0001220703125,0.0,0,True
MOT20-02,666,417,48,369,0,48,True,True,0.9999985443163155,6.103515625e-05,0.0,0,True
MOT20-02,667,424,48,376,0,48,True,True,0.9999988098100219,0.0001220703125,0.0,0,True
MOT20-02,668,429,49,380,0,49,True,True,0.9999974022397888,0.0001220703125,0.0,0,True
MOT20-02,669,429,48,381,0,48,True,True,0.9999974169117372,0.0001220703125,0.0,0,True
MOT20-02,670,423,47,376,0,47,True,True,0.9999978286595229,0.0001220703125,0.0,0,True
MOT20-02,671,430,47,383,0,47,True,True,0.9999972794075638,0.0001220703125,0.0,0,True
MOT20-02,672,435,49,386,0,49,True,True,0.999997290787866,0.0001220703125,0.0,0,True
MOT20-02,673,428,48,380,0,48,True,True,0.9999974836025249,6.103515625e-05,0.0,0,True
MOT20-02,674,430,48,382,0,48,True,True,0.9999978491709629,0.0001220703125,0.0,0,True
MOT20-02,675,431,48,383,0,48,True,True,0.9999983256158176,6.103515625e-05,0.0,0,True
MOT20-02,676,431,49,382,0,49,True,True,0.9999987900317979,6.103515625e-05,0.0,0,True
MOT20-02,677,440,49,391,0,49,True,True,0.9999979844785862,0.0001220703125,0.0,0,True
MOT20-02,678,435,48,387,0,48,True,True,0.9999981472440719,0.0001220703125,0.0,0,True
MOT20-02,679,439,49,390,0,49,True,True,0.9999980656555203,0.0001220703125,0.0,0,True
MOT20-02,680,433,49,384,0,49,True,True,0.9999984723635286,0.0001220703125,0.0,0,True
MOT20-02,681,435,50,385,0,50,True,True,0.9999983337832119,0.0001220703125,0.0,0,True
MOT20-02,682,432,50,382,0,50,True,True,0.9999986810465219,6.103515625e-05,0.0,0,True
MOT20-02,683,420,50,370,0,50,True,True,0.9999979240708141,0.0001220703125,0.0,0,True
MOT20-02,684,417,48,369,0,48,True,True,0.9999978323912682,0.0001220703125,0.0,0,True
MOT20-02,685,417,47,370,0,47,True,True,0.9999980122524758,0.0001220703125,0.0,0,True
MOT20-02,686,421,47,374,0,47,True,True,0.9999977205873135,0.0001220703125,0.0,0,True
MOT20-02,687,413,48,365,0,48,True,True,0.9999980053218014,0.0001220703125,0.0,0,True
MOT20-02,688,412,50,362,0,50,True,True,0.9999988287206957,6.103515625e-05,0.0,0,True
MOT20-02,689,408,51,357,0,51,True,True,0.99999746395005,0.0001220703125,0.0,0,True
MOT20-02,690,413,48,365,0,48,True,True,0.9999973069316885,0.0001220703125,0.0,0,True
MOT20-02,691,418,49,369,0,49,True,True,0.9999978488378346,0.0001220703125,0.0,0,True
MOT20-02,692,406,46,360,0,46,True,True,0.9999981971018412,0.0001220703125,0.0,0,True
MOT20-02,693,416,47,369,0,47,True,True,0.9999972928536751,0.0001220703125,0.0,0,True
MOT20-02,694,406,47,359,0,47,True,True,0.9999983935368776,6.103515625e-05,0.0,0,True
MOT20-02,695,407,47,360,0,47,True,True,0.9999979834196766,0.0001220703125,0.0,0,True
MOT20-02,696,405,47,358,0,47,True,True,0.9999975731336184,0.0001220703125,0.0,0,True
MOT20-02,697,400,45,355,0,45,True,True,0.9999977280033807,6.103515625e-05,0.0,0,True
MOT20-02,698,405,47,358,0,47,True,True,0.9999988739461544,6.103515625e-05,0.0,0,True
MOT20-02,699,410,47,363,0,47,True,True,0.9999988607214363,6.103515625e-05,0.0,0,True
MOT20-02,700,412,48,364,0,48,True,True,0.9999978462293938,0.0001220703125,0.0,0,True
MOT20-02,701,408,46,362,0,46,True,True,0.9999990415102731,6.103515625e-05,0.0,0,True
MOT20-02,702,409,46,363,0,46,True,True,0.9999980733235265,0.0001220703125,0.0,0,True
MOT20-02,703,412,47,365,0,47,True,True,0.9999979851505596,0.0001220703125,0.0,0,True
MOT20-02,704,418,45,373,0,45,True,True,0.9999976577395313,6.103515625e-05,0.0,0,True
MOT20-02,705,419,46,373,0,46,True,True,0.9999980418840991,0.0001220703125,0.0,0,True
MOT20-02,706,420,46,374,0,46,True,True,0.9999978831521135,0.0001220703125,0.0,0,True
MOT20-02,707,430,48,382,0,48,True,True,0.9999979636802,0.0001220703125,0.0,0,True
MOT20-02,708,419,46,373,0,46,True,True,0.9999979534826609,0.0001220703125,0.0,0,True
MOT20-02,709,418,46,372,0,46,True,True,0.9999976233648002,0.0001220703125,0.0,0,True
MOT20-02,710,411,46,365,0,46,True,True,0.9999984819849564,0.0001220703125,0.0,0,True
MOT20-02,711,417,46,371,0,46,True,True,0.999998048612954,0.0001220703125,0.0,0,True
MOT20-02,712,408,46,362,0,46,True,True,0.9999978044247367,0.0001220703125,0.0,0,True
MOT20-02,713,414,47,367,0,47,True,True,0.9999975085332735,0.0001220703125,0.0,0,True
MOT20-02,714,413,46,367,0,46,True,True,0.9999979787158781,0.0001220703125,0.0,0,True
MOT20-02,715,416,47,369,0,47,True,True,0.9999987512690228,0.0001220703125,0.0,0,True
MOT20-02,716,426,48,378,0,48,True,True,0.999998842861788,6.103515625e-05,0.0,0,True
MOT20-02,717,429,47,382,0,47,True,True,0.9999979864974519,0.0001220703125,0.0,0,True
MOT20-02,718,425,47,378,0,47,True,True,0.9999976695952086,0.0001220703125,0.0,0,True
MOT20-02,719,430,47,383,0,47,True,True,0.9999978753601264,0.0001220703125,0.0,0,True
MOT20-02,720,428,47,381,0,47,True,True,0.9999979227512744,0.0001220703125,0.0,0,True
MOT20-02,721,426,48,378,0,48,True,True,0.9999980391810835,0.0001220703125,0.0,0,True
MOT20-02,722,426,49,377,0,49,True,True,0.9999990243350355,6.103515625e-05,0.0,0,True
MOT20-02,723,430,47,383,0,47,True,True,0.9999987744782648,6.103515625e-05,0.0,0,True
MOT20-02,724,428,48,380,0,48,True,True,0.9999975110323491,0.0001220703125,0.0,0,True
MOT20-02,725,432,48,384,0,48,True,True,0.9999980730246576,0.0001220703125,0.0,0,True
MOT20-02,726,424,47,377,0,47,True,True,0.9999981222949311,0.0001220703125,0.0,0,True
MOT20-02,727,417,47,370,0,47,True,True,0.9999978564462022,0.0001220703125,0.0,0,True
MOT20-02,728,421,48,373,0,48,True,True,0.9999983571316504,0.0001220703125,0.0,0,True
MOT20-02,729,428,49,379,0,49,True,True,0.9999976378433869,0.0001220703125,0.0,0,True
MOT20-02,730,428,48,380,0,48,True,True,0.9999979897234663,0.0001220703125,0.0,0,True
MOT20-02,731,435,48,387,0,48,True,True,0.999998934385876,6.103515625e-05,0.0,0,True
MOT20-02,732,431,48,383,0,48,True,True,0.9999979841960974,0.0001220703125,0.0,0,True
MOT20-02,733,433,49,384,0,49,True,True,0.9999976317179281,0.0001220703125,0.0,0,True
MOT20-02,734,420,47,373,0,47,True,True,0.9999978887917,0.0001220703125,0.0,0,True
MOT20-02,735,424,47,377,0,47,True,True,0.9999989070942696,6.103515625e-05,0.0,0,True
MOT20-02,736,430,47,383,0,47,True,True,0.9999989044529605,6.103515625e-05,0.0,0,True
MOT20-02,737,426,47,379,0,47,True,True,0.9999974169350901,0.0001220703125,0.0,0,True
MOT20-02,738,431,48,383,0,48,True,True,0.9999988526386443,6.103515625e-05,0.0,0,True
MOT20-02,739,417,46,371,0,46,True,True,0.9999979294951695,0.0001220703125,0.0,0,True
MOT20-02,740,412,46,366,0,46,True,True,0.9999977284498033,0.0001220703125,0.0,0,True
MOT20-02,741,418,47,371,0,47,True,True,0.9999977483816493,0.0001220703125,0.0,0,True
MOT20-02,742,422,47,375,0,47,True,True,0.9999989194042634,6.103515625e-05,0.0,0,True
MOT20-02,743,425,47,378,0,47,True,True,0.9999987979801258,6.103515625e-05,0.0,0,True
MOT20-02,744,432,48,384,0,48,True,True,0.9999980873324025,0.0001220703125,0.0,0,True
MOT20-02,745,429,47,382,0,47,True,True,0.9999987846466847,6.103515625e-05,0.0,0,True
MOT20-02,746,425,48,377,0,48,True,True,0.9999992635009483,6.103515625e-05,0.0,0,True
MOT20-02,747,410,46,364,0,46,True,True,0.999998865699747,6.103515625e-05,0.0,0,True
MOT20-02,748,411,45,366,0,45,True,True,0.9999989166338948,0.0001220703125,0.0,0,True
MOT20-02,749,409,45,364,0,45,True,True,0.9999989598381107,6.103515625e-05,0.0,0,True
MOT20-02,750,403,44,359,0,44,True,True,0.9999977821747102,0.0001220703125,0.0,0,True
MOT20-02,751,406,46,360,0,46,True,True,0.9999987884383091,0.0001220703125,0.0,0,True
MOT20-02,752,416,47,369,0,47,True,True,0.9999984233330682,0.0001220703125,0.0,0,True
MOT20-02,753,428,48,380,0,48,True,True,0.9999974890774871,0.0001220703125,0.0,0,True
MOT20-02,754,419,46,373,0,46,True,True,0.9999978605588217,0.0001220703125,0.0,0,True
MOT20-02,755,431,47,384,0,47,True,True,0.9999977883592501,0.0001220703125,0.0,0,True
MOT20-02,756,422,46,376,0,46,True,True,0.9999958517154194,0.0001220703125,0.0,0,True
MOT20-02,757,421,47,374,0,47,True,True,0.999998289531075,0.0001220703125,0.0,0,True
MOT20-02,758,417,48,369,0,48,True,True,0.9999976630763731,0.0001220703125,0.0,0,True
MOT20-02,759,425,48,377,0,48,True,True,0.9999992148389164,6.103515625e-05,0.0,0,True
MOT20-02,760,414,47,367,0,47,True,True,0.9999959661641852,0.0001220703125,0.0,0,True
MOT20-02,761,419,47,372,0,47,True,True,0.9999979084573618,0.0001220703125,0.0,0,True
MOT20-02,762,412,46,366,0,46,True,True,0.999997947037678,0.0001220703125,0.0,0,True
MOT20-02,763,414,46,368,0,46,True,True,0.9999979972827358,0.0001220703125,0.0,0,True
MOT20-02,764,415,47,368,0,47,True,True,0.9999977299864253,0.0001220703125,0.0,0,True
MOT20-02,765,418,48,370,0,48,True,True,0.9999980002039792,0.0001220703125,0.0,0,True
MOT20-02,766,414,48,366,0,48,True,True,0.9999978031296615,0.0001220703125,0.0,0,True
MOT20-02,767,414,47,367,0,47,True,True,0.9999977559494332,0.0001220703125,0.0,0,True
MOT20-02,768,418,48,370,0,48,True,True,0.9999988867266647,6.103515625e-05,0.0,0,True
MOT20-02,769,418,48,370,0,48,True,True,0.9999975172735691,0.0001220703125,0.0,0,True
MOT20-02,770,415,47,368,0,47,True,True,0.9999979277746579,0.0001220703125,0.0,0,True
MOT20-02,771,406,47,359,0,47,True,True,0.9999979595293043,0.0001220703125,0.0,0,True
MOT20-02,772,421,47,374,0,47,True,True,0.999997946159395,0.0001220703125,0.0,0,True
MOT20-02,773,412,48,364,0,48,True,True,0.9999983583951672,0.0001220703125,0.0,0,True
MOT20-02,774,423,49,374,0,49,True,True,0.9999978876705442,0.0001220703125,0.0,0,True
MOT20-02,775,418,51,367,0,51,True,True,0.9999990586215207,6.103515625e-05,0.0,0,True
MOT20-02,776,430,51,379,0,51,True,True,0.9999956218746228,0.0001220703125,0.0,0,True
MOT20-02,777,429,49,380,0,49,True,True,0.9999980490887705,0.0001220703125,0.0,0,True
MOT20-02,778,432,51,381,0,51,True,True,0.9999981106587188,0.0001220703125,0.0,0,True
MOT20-02,779,416,49,367,0,49,True,True,0.9999980152074803,0.0001220703125,0.0,0,True
MOT20-02,780,427,48,379,0,48,True,True,0.9999979597541095,0.0001220703125,0.0,0,True
MOT20-02,781,428,49,379,0,49,True,True,0.9999979225966236,0.0001220703125,0.0,0,True
MOT20-02,782,427,48,379,0,48,True,True,0.9999979527913689,0.0001220703125,0.0,0,True
MOT20-02,783,438,49,389,0,49,True,True,0.9999975492238392,0.0001220703125,0.0,0,True
MOT20-02,784,437,49,388,0,49,True,True,0.9999977171269934,0.0001220703125,0.0,0,True
MOT20-02,785,433,49,384,0,49,True,True,0.9999986802972293,0.0001220703125,0.0,0,True
MOT20-02,786,434,49,385,0,49,True,True,0.9999980512298867,0.0001220703125,0.0,0,True
MOT20-02,787,423,48,375,0,48,True,True,0.9999971289558204,0.0001220703125,0.0,0,True
MOT20-02,788,432,48,384,0,48,True,True,0.9999980073012482,0.0001220703125,0.0,0,True
MOT20-02,789,423,50,373,0,50,True,True,0.9999987990077385,6.103515625e-05,0.0,0,True
MOT20-02,790,404,49,355,0,49,True,True,0.9999988960157208,0.0001220703125,0.0,0,True
MOT20-02,791,396,45,351,0,45,True,True,0.9999986245466161,0.0001220703125,0.0,0,True
MOT20-02,792,400,47,353,0,47,True,True,0.9999978193303938,0.0001220703125,0.0,0,True
MOT20-02,793,401,48,353,0,48,True,True,0.9999988193624557,6.103515625e-05,0.0,0,True
MOT20-02,794,403,47,356,0,47,True,True,0.9999979816797067,0.0001220703125,0.0,0,True
MOT20-02,795,411,46,365,0,46,True,True,0.9999979046928594,0.0001220703125,0.0,0,True
MOT20-02,796,415,47,368,0,47,True,True,0.9999975071359134,0.0001220703125,0.0,0,True
MOT20-02,797,408,45,363,0,45,True,True,0.9999988947271855,6.103515625e-05,0.0,0,True
MOT20-02,798,419,46,373,0,46,True,True,0.9999977812780748,0.0001220703125,0.0,0,True
MOT20-02,799,433,48,385,0,48,True,True,0.9999986070603915,6.103515625e-05,0.0,0,True
MOT20-02,800,417,48,369,0,48,True,True,0.9999988877469758,6.103515625e-05,0.0,0,True
MOT20-02,801,436,50,386,0,50,True,True,0.9999979210656786,0.0001220703125,0.0,0,True
MOT20-02,802,440,52,388,0,52,True,True,0.9999971885578052,0.0001220703125,0.0,0,True
MOT20-02,803,437,49,388,0,49,True,True,0.9999980731360482,0.0001220703125,0.0,0,True
MOT20-02,804,437,51,386,0,51,True,True,0.9999981891242423,0.0001220703125,0.0,0,True
MOT20-02,805,443,50,393,0,50,True,True,0.9999974758018597,0.0001220703125,0.0,0,True
MOT20-02,806,446,51,395,0,51,True,True,0.9999987530938858,0.0001220703125,0.0,0,True
MOT20-02,807,452,52,400,0,52,True,True,0.9999982024761369,0.0001220703125,0.0,0,True
MOT20-02,808,443,50,393,0,50,True,True,0.9999944137355071,0.0001220703125,0.0,0,True
MOT20-02,809,443,50,393,0,50,True,True,0.9999979255479147,0.0001220703125,0.0,0,True
MOT20-02,810,433,49,384,0,49,True,True,0.9999984004811353,0.0001220703125,0.0,0,True
MOT20-02,811,427,48,379,0,48,True,True,0.999998541290531,0.0001220703125,0.0,0,True
MOT20-02,812,424,47,377,0,47,True,True,0.9999980571961454,0.0001220703125,0.0,0,True
MOT20-02,813,422,48,374,0,48,True,True,0.9999979297566429,0.0001220703125,0.0,0,True
MOT20-02,814,425,48,377,0,48,True,True,0.9999981164841539,0.0001220703125,0.0,0,True
MOT20-02,815,421,48,373,0,48,True,True,0.9999988369009458,6.103515625e-05,0.0,0,True
MOT20-02,816,431,50,381,0,50,True,True,0.9999977373210787,0.0001220703125,0.0,0,True
MOT20-02,817,428,48,380,0,48,True,True,0.9999977053747008,0.0001220703125,0.0,0,True
MOT20-02,818,422,48,374,0,48,True,True,0.9999980623759921,0.0001220703125,0.0,0,True
MOT20-02,819,435,49,386,0,49,True,True,0.9999984175875648,0.0001220703125,0.0,0,True
MOT20-02,820,418,46,372,0,46,True,True,0.9999979111791603,0.0001220703125,0.0,0,True
MOT20-02,821,443,51,392,0,51,True,True,0.9999980328436425,0.0001220703125,0.0,0,True
MOT20-02,822,445,50,395,0,50,True,True,0.9999978439609887,0.0001220703125,0.0,0,True
MOT20-02,823,450,52,398,0,52,True,True,0.9999979333249288,0.0001220703125,0.0,0,True
MOT20-02,824,457,51,406,0,51,True,True,0.9999960925626552,0.0001220703125,0.0,0,True
MOT20-02,825,458,52,406,0,52,True,True,0.9999973283933673,0.0001220703125,0.0,0,True
MOT20-02,826,464,53,411,0,53,True,True,0.9999979566649503,0.0001220703125,0.0,0,True
MOT20-02,827,465,54,411,0,54,True,True,0.9999978772810872,0.0001220703125,0.0,0,True
MOT20-02,828,466,55,411,0,55,True,True,0.9999984259002036,0.0001220703125,0.0,0,True
MOT20-02,829,469,55,414,0,55,True,True,0.9999975948067067,0.0001220703125,0.0,0,True
MOT20-02,830,470,53,417,0,53,True,True,0.9999975872582414,0.0001220703125,0.0,0,True
MOT20-02,831,468,55,413,0,55,True,True,0.9999972972221978,0.0001220703125,0.0,0,True
MOT20-02,832,472,55,417,0,55,True,True,0.9999981257157423,0.0001220703125,0.0,0,True
MOT20-02,833,448,51,397,0,51,True,True,0.9999980761609407,0.0001220703125,0.0,0,True
MOT20-02,834,444,50,394,0,50,True,True,0.9999980716944021,0.0001220703125,0.0,0,True
MOT20-02,835,432,49,383,0,49,True,True,0.9999979479476399,0.0001220703125,0.0,0,True
MOT20-02,836,438,50,388,0,50,True,True,0.999997945873774,0.0001220703125,0.0,0,True
MOT20-02,837,438,49,389,0,49,True,True,0.9999980268778697,0.0001220703125,0.0,0,True
MOT20-02,838,435,48,387,0,48,True,True,0.9999979178960205,0.0001220703125,0.0,0,True
MOT20-02,839,436,48,388,0,48,True,True,0.9999977243176347,0.0001220703125,0.0,0,True
MOT20-02,840,436,49,387,0,49,True,True,0.9999978715660378,0.0001220703125,0.0,0,True
MOT20-02,841,440,51,389,0,51,True,True,0.9999980789401898,0.0001220703125,0.0,0,True
MOT20-02,842,436,50,386,0,50,True,True,0.9999968641912592,0.0001220703125,0.0,0,True
MOT20-02,843,436,51,385,0,51,True,True,0.9999978216819462,0.0001220703125,0.0,0,True
MOT20-02,844,441,50,391,0,50,True,True,0.9999979989114078,0.0001220703125,0.0,0,True
MOT20-02,845,440,51,389,0,51,True,True,0.9999971596691961,0.0001220703125,0.0,0,True
MOT20-02,846,442,50,392,0,50,True,True,0.9999978945404976,0.0001220703125,0.0,0,True
MOT20-02,847,434,51,383,0,51,True,True,0.9999977878099832,0.0001220703125,0.0,0,True
MOT20-02,848,446,51,395,0,51,True,True,0.9999961091613686,0.0001220703125,0.0,0,True
MOT20-02,849,451,53,398,0,53,True,True,0.999997826545272,0.0001220703125,0.0,0,True
MOT20-02,850,435,52,383,0,52,True,True,0.9999978726210585,0.0001220703125,0.0,0,True
MOT20-02,851,436,52,384,0,52,True,True,0.99999622477679,0.0001220703125,0.0,0,True
MOT20-02,852,432,50,382,0,50,True,True,0.999998952271789,6.103515625e-05,0.0,0,True
MOT20-02,853,429,49,380,0,49,True,True,0.9999981069999356,0.0001220703125,0.0,0,True
MOT20-02,854,434,51,383,0,51,True,True,0.999997892513999,0.0001220703125,0.0,0,True
MOT20-02,855,444,51,393,0,51,True,True,0.9999984156809562,0.0001220703125,0.0,0,True
MOT20-02,856,436,50,386,0,50,True,True,0.9999979914395152,0.0001220703125,0.0,0,True
MOT20-02,857,448,53,395,0,53,True,True,0.9999979241828546,0.0001220703125,0.0,0,True
MOT20-02,858,451,54,397,0,54,True,True,0.9999988309289438,6.103515625e-05,0.0,0,True
MOT20-02,859,445,53,392,0,53,True,True,0.9999978852896518,0.0001220703125,0.0,0,True
MOT20-02,860,437,50,387,0,50,True,True,0.9999979281503252,0.0001220703125,0.0,0,True
MOT20-02,861,438,51,387,0,51,True,True,0.9999960210407366,0.0001220703125,0.0,0,True
MOT20-02,862,444,53,391,0,53,True,True,0.9999977738250805,0.0001220703125,0.0,0,True
MOT20-02,863,452,56,396,0,56,True,True,0.999998002943661,0.0001220703125,0.0,0,True
MOT20-02,864,443,55,388,0,55,True,True,0.999997322408761,0.0001220703125,0.0,0,True
MOT20-02,865,437,50,387,0,50,True,True,0.9999980104055788,0.0001220703125,0.0,0,True
MOT20-02,866,435,49,386,0,49,True,True,0.9999975444481385,0.0001220703125,0.0,0,True
MOT20-02,867,443,51,392,0,51,True,True,0.9999977558902271,0.0001220703125,0.0,0,True
MOT20-02,868,468,55,413,0,55,True,True,0.9999980538575463,0.0001220703125,0.0,0,True
MOT20-02,869,459,51,408,0,51,True,True,0.9999987892729584,6.103515625e-05,0.0,0,True
MOT20-02,870,460,52,408,0,52,True,True,0.9999989068959562,6.103515625e-05,0.0,0,True
MOT20-02,871,459,50,409,0,50,True,True,0.9999977430712287,0.0001220703125,0.0,0,True
MOT20-02,872,462,54,408,0,54,True,True,0.9999977723919165,0.0001220703125,0.0,0,True
MOT20-02,873,475,55,420,0,55,True,True,0.999996424402026,0.0001220703125,0.0,0,True
MOT20-02,874,472,54,418,0,54,True,True,0.9999978938866197,0.0001220703125,0.0,0,True
MOT20-02,875,471,54,417,0,54,True,True,0.99999893568561,0.0001220703125,0.0,0,True
MOT20-02,876,473,55,418,0,55,True,True,0.9999981587422,0.0001220703125,0.0,0,True
MOT20-02,877,469,54,415,0,54,True,True,0.9999978634669079,0.0001220703125,0.0,0,True
MOT20-02,878,464,54,410,0,54,True,True,0.9999971104362374,0.0001220703125,0.0,0,True
MOT20-02,879,460,54,406,0,54,True,True,0.9999977040341336,0.0001220703125,0.0,0,True
MOT20-02,880,452,53,399,0,53,True,True,0.9999970243364642,0.0001220703125,0.0,0,True
MOT20-02,881,467,53,414,0,53,True,True,0.9999979869230522,0.0001220703125,0.0,0,True
MOT20-02,882,467,54,413,0,54,True,True,0.9999980039163162,0.0001220703125,0.0,0,True
MOT20-02,883,460,54,406,0,54,True,True,0.999997884873674,0.0001220703125,0.0,0,True
MOT20-02,884,467,55,412,0,55,True,True,0.9999984438728271,0.0001220703125,0.0,0,True
MOT20-02,885,466,57,409,0,57,True,True,0.9999969159028386,0.0001220703125,0.0,0,True
MOT20-02,886,471,56,415,0,56,True,True,0.9999979192156275,0.0001220703125,0.0,0,True
MOT20-02,887,471,55,416,0,55,True,True,0.9999978764354124,0.0001220703125,0.0,0,True
MOT20-02,888,451,52,399,0,52,True,True,0.9999980166403871,0.0001220703125,0.0,0,True
MOT20-02,889,472,54,418,0,54,True,True,0.9999980669941179,0.0001220703125,0.0,0,True
MOT20-02,890,478,55,423,0,55,True,True,0.9999981333253689,0.0001220703125,0.0,0,True
MOT20-02,891,469,52,417,0,52,True,True,0.9999978714097334,6.103515625e-05,0.0,0,True
MOT20-02,892,476,53,423,0,53,True,True,0.99999790167677,0.0001220703125,0.0,0,True
MOT20-02,893,459,55,404,0,55,True,True,0.9999979163172157,0.0001220703125,0.0,0,True
MOT20-02,894,464,54,410,0,54,True,True,0.9999968525646876,0.0001220703125,0.0,0,True
MOT20-02,895,460,53,407,0,53,True,True,0.9999989476358693,6.103515625e-05,0.0,0,True
MOT20-02,896,459,52,407,0,52,True,True,0.9999979711044699,0.0001220703125,0.0,0,True
MOT20-02,897,478,54,424,0,54,True,True,0.999997822821532,0.0001220703125,0.0,0,True
MOT20-02,898,476,54,422,0,54,True,True,0.9999980254597224,0.0001220703125,0.0,0,True
MOT20-02,899,470,53,417,0,53,True,True,0.9999978958929935,0.0001220703125,0.0,0,True
MOT20-02,900,478,54,424,0,54,True,True,0.9999978989919364,0.0001220703125,0.0,0,True
MOT20-02,901,477,56,421,0,56,True,True,0.999997794277457,0.0001220703125,0.0,0,True
MOT20-02,902,474,55,419,0,55,True,True,0.9999977842134068,0.0001220703125,0.0,0,True
MOT20-02,903,471,54,417,0,54,True,True,0.9999981095479172,0.0001220703125,0.0,0,True
MOT20-02,904,483,56,427,0,56,True,True,0.9999959403804269,0.0001220703125,0.0,0,True
MOT20-02,905,471,55,416,0,55,True,True,0.9999965198628826,0.0001220703125,0.0,0,True
MOT20-02,906,470,54,416,0,54,True,True,0.9999979731605926,0.0001220703125,0.0,0,True
MOT20-02,907,478,55,423,0,55,True,True,0.9999981577958396,0.0001220703125,0.0,0,True
MOT20-02,908,465,55,410,0,55,True,True,0.9999980498839681,0.0001220703125,0.0,0,True
MOT20-02,909,470,55,415,0,55,True,True,0.9999974890144816,0.0001220703125,0.0,0,True
MOT20-02,910,468,53,415,0,53,True,True,0.9999979853575789,0.0001220703125,0.0,0,True
MOT20-02,911,468,52,416,0,52,True,True,0.9999982165436974,0.0001220703125,0.0,0,True
MOT20-02,912,469,52,417,0,52,True,True,0.9999988339771774,6.103515625e-05,0.0,0,True
MOT20-02,913,472,55,417,0,55,True,True,0.9999980260015081,0.0001220703125,0.0,0,True
MOT20-02,914,474,55,419,0,55,True,True,0.9999976886416408,0.0001220703125,0.0,0,True
MOT20-02,915,479,56,423,0,56,True,True,0.9999980713671067,0.0001220703125,0.0,0,True
MOT20-02,916,485,55,430,0,55,True,True,0.9999981410324335,0.0001220703125,0.0,0,True
MOT20-02,917,483,57,426,0,57,True,True,0.9999977713990266,0.0001220703125,0.0,0,True
MOT20-02,918,489,57,432,0,57,True,True,0.9999979636304397,0.0001220703125,0.0,0,True
MOT20-02,919,478,57,421,0,57,True,True,0.9999975353735511,0.0001220703125,0.0,0,True
MOT20-02,920,485,59,426,0,59,True,True,0.9999982753208766,0.0001220703125,0.0,0,True
MOT20-02,921,479,57,422,0,57,True,True,0.9999977946316925,0.0001220703125,0.0,0,True
MOT20-02,922,463,52,411,0,52,True,True,0.9999980087654147,0.0001220703125,0.0,0,True
MOT20-02,923,447,50,397,0,50,True,True,0.9999980581759524,0.0001220703125,0.0,0,True
MOT20-02,924,448,51,397,0,51,True,True,0.9999978254099424,0.0001220703125,0.0,0,True
MOT20-02,925,462,53,409,0,53,True,True,0.9999978291073289,0.0001220703125,0.0,0,True
MOT20-02,926,463,53,410,0,53,True,True,0.9999979627841407,0.0001220703125,0.0,0,True
MOT20-02,927,457,51,406,0,51,True,True,0.999997861805128,0.0001220703125,0.0,0,True
MOT20-02,928,470,55,415,0,55,True,True,0.999997934652402,0.0001220703125,0.0,0,True
