selected_windows,covered_sequences,selected_sequences,positive_windows,negative_windows,zero_windows,positive_precision,positive_sum,negative_mass,utility_sum,worst_sequence_utility,sequence_utility,candidate_stability_min,candidate_stability_mean,eligible,outer_held_out_seq,model_config,score_config,gate_config,model_order,score_order,gate_order
8,3,"['MOT20-01', 'MOT20-02', 'MOT20-05']",5,2,1,0.714285714286,0.849616968762,0.024937771884,0.824679196878,0.141215771352,"{'MOT20-01': 0.338608751528, 'MOT20-02': 0.344854673998, 'MOT20-05': 0.141215771352}",0.8,0.975,1,MOT20-03,extra_full_l5,seedq25_positive_fraction,q25_pos_disp_le_030_stable_080,2,1,11
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-05']",6,3,3,0.666666666667,0.580246813563,0.076048882995,0.504197930568,0.034455987633,"{'MOT20-01': 0.034455987633, 'MOT20-02': 0.293743562887, 'MOT20-05': 0.175998380048}",0.4,0.883333333333,0,MOT20-03,extra_full_l5,mean_target_q25,all,2,2,0
3,2,"['MOT20-01', 'MOT20-05']",2,1,0,0.666666666667,0.171882661619,0.01872659176,0.153156069859,0.0,"{'MOT20-01': 0.011940298507, 'MOT20-02': 0.0, 'MOT20-05': 0.141215771352}",1.0,1.0,0,MOT20-03,extra_full_l5,mean_target_q25,disp_le_015,2,2,1
7,3,"['MOT20-01', 'MOT20-02', 'MOT20-05']",4,1,2,0.8,0.218605568822,0.01872659176,0.199878977062,0.0,"{'MOT20-01': 0.023880597014, 'MOT20-02': 0.0, 'MOT20-05': 0.175998380048}",0.4,0.857142857143,0,MOT20-03,extra_full_l5,mean_target_q25,disp_le_020,2,2,2
8,3,"['MOT20-01', 'MOT20-02', 'MOT20-05']",4,2,2,0.666666666667,0.218605568822,0.024937771884,0.193667796938,0.0,"{'MOT20-01': 0.017669416889999998, 'MOT20-02': 0.0, 'MOT20-05': 0.175998380048}",0.4,0.85,0,MOT20-03,extra_full_l5,mean_target_q25,disp_le_025,2,2,3
9,3,"['MOT20-01', 'MOT20-02', 'MOT20-05']",5,2,2,0.714285714286,0.56346024282,0.024937771884,0.538522470936,0.01766941689,"{'MOT20-01': 0.017669416889999998, 'MOT20-02': 0.344854673998, 'MOT20-05': 0.175998380048}",0.4,0.866666666667,0,MOT20-03,extra_full_l5,mean_target_q25,disp_le_030,2,2,4
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-05']",6,3,3,0.666666666667,0.580246813563,0.076048882995,0.504197930568,0.034455987633,"{'MOT20-01': 0.034455987633, 'MOT20-02': 0.293743562887, 'MOT20-05': 0.175998380048}",0.4,0.883333333333,0,MOT20-03,extra_full_l5,mean_target_q25,disp_le_040,2,2,5
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-05']",5,3,2,0.625,0.545464204867,0.076048882995,0.469415321872,0.034455987633,"{'MOT20-01': 0.034455987633, 'MOT20-02': 0.293743562887, 'MOT20-05': 0.141215771352}",0.8,0.96,0,MOT20-03,extra_full_l5,mean_target_q25,stable_080,2,2,6
5,2,"['MOT20-01', 'MOT20-05']",3,1,1,0.75,0.183822960126,0.01872659176,0.165096368366,0.0,"{'MOT20-01': 0.023880597014, 'MOT20-02': 0.0, 'MOT20-05': 0.141215771352}",1.0,1.0,0,MOT20-03,extra_full_l5,mean_target_q25,disp_le_020_stable_080,2,2,7
6,2,"['MOT20-01', 'MOT20-05']",3,2,1,0.6,0.183822960126,0.024937771884,0.158885188242,0.0,"{'MOT20-01': 0.017669416889999998, 'MOT20-02': 0.0, 'MOT20-05': 0.141215771352}",0.8,0.966666666667,0,MOT20-03,extra_full_l5,mean_target_q25,disp_le_025_stable_080,2,2,8
7,3,"['MOT20-01', 'MOT20-02', 'MOT20-05']",4,2,1,0.666666666667,0.528677634124,0.024937771884,0.50373986224,0.01766941689,"{'MOT20-01': 0.017669416889999998, 'MOT20-02': 0.344854673998, 'MOT20-05': 0.141215771352}",0.8,0.971428571429,0,MOT20-03,extra_full_l5,mean_target_q25,disp_le_030_stable_080,2,2,9
6,2,"['MOT20-01', 'MOT20-05']",3,2,1,0.6,0.183822960126,0.024937771884,0.158885188242,0.0,"{'MOT20-01': 0.017669416889999998, 'MOT20-02': 0.0, 'MOT20-05': 0.141215771352}",0.8,0.966666666667,0,MOT20-03,extra_full_l5,mean_target_q25,q25_pos_disp_le_025_stable_080,2,2,10
7,3,"['MOT20-01', 'MOT20-02', 'MOT20-05']",4,2,1,0.666666666667,0.528677634124,0.024937771884,0.50373986224,0.01766941689,"{'MOT20-01': 0.017669416889999998, 'MOT20-02': 0.344854673998, 'MOT20-05': 0.141215771352}",0.8,0.971428571429,0,MOT20-03,extra_full_l5,mean_target_q25,q25_pos_disp_le_030_stable_080,2,2,11
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.6,0.966666666667,0,MOT20-05,extra_d7_l3,mean_positive_fraction,all,0,0,0
0,0,[],0,0,0,0.0,0.0,-0.0,0.0,0.0,"{'MOT20-01': 0.0, 'MOT20-02': 0.0, 'MOT20-03': 0.0}",0.0,0.0,0,MOT20-05,extra_d7_l3,mean_positive_fraction,disp_le_015,0,0,1
1,1,['MOT20-02'],0,1,0,0.0,0.0,0.009252120278,-0.009252120278,-0.009252120278,"{'MOT20-01': 0.0, 'MOT20-02': -0.009252120278, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_positive_fraction,disp_le_020,0,0,2
4,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,2,1,0.333333333333,0.029411764706,0.155646876287,-0.126235111581,-0.146394756009,"{'MOT20-01': 0.029411764706, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_positive_fraction,disp_le_025,0,0,3
8,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,3,0.6,0.058138633956,0.155646876287,-0.097508242331,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",0.6,0.95,0,MOT20-05,extra_d7_l3,mean_positive_fraction,disp_le_030,0,0,4
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,5,0.6,0.058138633956,0.155646876287,-0.097508242331,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",0.6,0.96,0,MOT20-05,extra_d7_l3,mean_positive_fraction,disp_le_040,0,0,5
11,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,4,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_positive_fraction,stable_080,0,0,6
1,1,['MOT20-02'],0,1,0,0.0,0.0,0.009252120278,-0.009252120278,-0.009252120278,"{'MOT20-01': 0.0, 'MOT20-02': -0.009252120278, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_positive_fraction,disp_le_020_stable_080,0,0,7
4,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,2,1,0.333333333333,0.029411764706,0.155646876287,-0.126235111581,-0.146394756009,"{'MOT20-01': 0.029411764706, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_positive_fraction,disp_le_025_stable_080,0,0,8
7,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,2,0.6,0.058138633956,0.155646876287,-0.097508242331,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_positive_fraction,disp_le_030_stable_080,0,0,9
4,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,2,1,0.333333333333,0.029411764706,0.155646876287,-0.126235111581,-0.146394756009,"{'MOT20-01': 0.029411764706, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_positive_fraction,q25_pos_disp_le_025_stable_080,0,0,10
7,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,2,0.6,0.058138633956,0.155646876287,-0.097508242331,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_positive_fraction,q25_pos_disp_le_030_stable_080,0,0,11
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.6,0.966666666667,0,MOT20-05,extra_d7_l3,seedq25_positive_fraction,all,0,1,0
0,0,[],0,0,0,0.0,0.0,-0.0,0.0,0.0,"{'MOT20-01': 0.0, 'MOT20-02': 0.0, 'MOT20-03': 0.0}",0.0,0.0,0,MOT20-05,extra_d7_l3,seedq25_positive_fraction,disp_le_015,0,1,1
1,1,['MOT20-02'],0,1,0,0.0,0.0,0.009252120278,-0.009252120278,-0.009252120278,"{'MOT20-01': 0.0, 'MOT20-02': -0.009252120278, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d7_l3,seedq25_positive_fraction,disp_le_020,0,1,2
4,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,2,1,0.333333333333,0.029411764706,0.155646876287,-0.126235111581,-0.146394756009,"{'MOT20-01': 0.029411764706, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,seedq25_positive_fraction,disp_le_025,0,1,3
8,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,3,0.6,0.058138633956,0.155646876287,-0.097508242331,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",0.6,0.95,0,MOT20-05,extra_d7_l3,seedq25_positive_fraction,disp_le_030,0,1,4
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,5,0.6,0.058138633956,0.155646876287,-0.097508242331,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",0.6,0.96,0,MOT20-05,extra_d7_l3,seedq25_positive_fraction,disp_le_040,0,1,5
11,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,4,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,seedq25_positive_fraction,stable_080,0,1,6
1,1,['MOT20-02'],0,1,0,0.0,0.0,0.009252120278,-0.009252120278,-0.009252120278,"{'MOT20-01': 0.0, 'MOT20-02': -0.009252120278, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d7_l3,seedq25_positive_fraction,disp_le_020_stable_080,0,1,7
4,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,2,1,0.333333333333,0.029411764706,0.155646876287,-0.126235111581,-0.146394756009,"{'MOT20-01': 0.029411764706, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,seedq25_positive_fraction,disp_le_025_stable_080,0,1,8
7,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,2,0.6,0.058138633956,0.155646876287,-0.097508242331,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,seedq25_positive_fraction,disp_le_030_stable_080,0,1,9
4,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,2,1,0.333333333333,0.029411764706,0.155646876287,-0.126235111581,-0.146394756009,"{'MOT20-01': 0.029411764706, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,seedq25_positive_fraction,q25_pos_disp_le_025_stable_080,0,1,10
7,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,2,0.6,0.058138633956,0.155646876287,-0.097508242331,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,seedq25_positive_fraction,q25_pos_disp_le_030_stable_080,0,1,11
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.6,0.966666666667,0,MOT20-05,extra_d7_l3,mean_target_q25,all,0,2,0
0,0,[],0,0,0,0.0,0.0,-0.0,0.0,0.0,"{'MOT20-01': 0.0, 'MOT20-02': 0.0, 'MOT20-03': 0.0}",0.0,0.0,0,MOT20-05,extra_d7_l3,mean_target_q25,disp_le_015,0,2,1
1,1,['MOT20-02'],0,1,0,0.0,0.0,0.009252120278,-0.009252120278,-0.009252120278,"{'MOT20-01': 0.0, 'MOT20-02': -0.009252120278, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_target_q25,disp_le_020,0,2,2
4,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,2,1,0.333333333333,0.029411764706,0.155646876287,-0.126235111581,-0.146394756009,"{'MOT20-01': 0.029411764706, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_target_q25,disp_le_025,0,2,3
8,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,3,0.6,0.058138633956,0.155646876287,-0.097508242331,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",0.6,0.95,0,MOT20-05,extra_d7_l3,mean_target_q25,disp_le_030,0,2,4
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,5,0.6,0.058138633956,0.155646876287,-0.097508242331,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",0.6,0.96,0,MOT20-05,extra_d7_l3,mean_target_q25,disp_le_040,0,2,5
11,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,4,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_target_q25,stable_080,0,2,6
1,1,['MOT20-02'],0,1,0,0.0,0.0,0.009252120278,-0.009252120278,-0.009252120278,"{'MOT20-01': 0.0, 'MOT20-02': -0.009252120278, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_target_q25,disp_le_020_stable_080,0,2,7
4,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,2,1,0.333333333333,0.029411764706,0.155646876287,-0.126235111581,-0.146394756009,"{'MOT20-01': 0.029411764706, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_target_q25,disp_le_025_stable_080,0,2,8
7,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,2,0.6,0.058138633956,0.155646876287,-0.097508242331,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_target_q25,disp_le_030_stable_080,0,2,9
4,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",1,2,1,0.333333333333,0.029411764706,0.155646876287,-0.126235111581,-0.146394756009,"{'MOT20-01': 0.029411764706, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_target_q25,q25_pos_disp_le_025_stable_080,0,2,10
7,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,2,2,0.6,0.058138633956,0.155646876287,-0.097508242331,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': -0.009252120278, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d7_l3,mean_target_q25,q25_pos_disp_le_030_stable_080,0,2,11
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.6,0.966666666667,0,MOT20-05,extra_d10_l5,mean_positive_fraction,all,1,0,0
1,1,['MOT20-01'],1,0,0,1.0,0.016786570743,-0.0,0.016786570743,0.0,"{'MOT20-01': 0.016786570743, 'MOT20-02': 0.0, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_positive_fraction,disp_le_015,1,0,1
3,2,"['MOT20-01', 'MOT20-02']",2,0,1,1.0,0.046198335449,-0.0,0.046198335449,0.0,"{'MOT20-01': 0.046198335449, 'MOT20-02': 0.0, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_positive_fraction,disp_le_020,1,0,2
7,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,3,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.6,0.942857142857,0,MOT20-05,extra_d10_l5,mean_positive_fraction,disp_le_025,1,0,3
11,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,3,5,0.5,0.058138633956,0.388503696133,-0.330365062177,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",0.6,0.963636363636,0,MOT20-05,extra_d10_l5,mean_positive_fraction,disp_le_030,1,0,4
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.6,0.966666666667,0,MOT20-05,extra_d10_l5,mean_positive_fraction,disp_le_040,1,0,5
11,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,4,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_positive_fraction,stable_080,1,0,6
3,2,"['MOT20-01', 'MOT20-02']",2,0,1,1.0,0.046198335449,-0.0,0.046198335449,0.0,"{'MOT20-01': 0.046198335449, 'MOT20-02': 0.0, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_positive_fraction,disp_le_020_stable_080,1,0,7
6,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,2,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_positive_fraction,disp_le_025_stable_080,1,0,8
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,3,4,0.5,0.058138633956,0.388503696133,-0.330365062177,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_positive_fraction,disp_le_030_stable_080,1,0,9
6,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,2,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_positive_fraction,q25_pos_disp_le_025_stable_080,1,0,10
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,3,4,0.5,0.058138633956,0.388503696133,-0.330365062177,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_positive_fraction,q25_pos_disp_le_030_stable_080,1,0,11
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",4,4,4,0.5,0.061132645932,0.397755816411,-0.336623170479,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.014063832500000002, 'MOT20-03': -0.146394756009}",0.4,0.95,0,MOT20-05,extra_d10_l5,seedq25_positive_fraction,all,1,1,0
2,2,"['MOT20-01', 'MOT20-02']",2,0,0,1.0,0.019780582719,-0.0,0.019780582719,0.0,"{'MOT20-01': 0.016786570743, 'MOT20-02': 0.002994011976, 'MOT20-03': 0.0}",0.4,0.7,0,MOT20-05,extra_d10_l5,seedq25_positive_fraction,disp_le_015,1,1,1
4,2,"['MOT20-01', 'MOT20-02']",3,0,1,1.0,0.049192347425,-0.0,0.049192347425,0.0,"{'MOT20-01': 0.046198335449, 'MOT20-02': 0.002994011976, 'MOT20-03': 0.0}",0.4,0.85,0,MOT20-05,extra_d10_l5,seedq25_positive_fraction,disp_le_020,1,1,2
7,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",4,1,2,0.8,0.061132645932,0.146394756009,-0.085262110077,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.002994011976, 'MOT20-03': -0.146394756009}",0.4,0.914285714286,0,MOT20-05,extra_d10_l5,seedq25_positive_fraction,disp_le_025,1,1,3
11,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",4,3,4,0.571428571429,0.061132645932,0.388503696133,-0.327371050201,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.004811712222, 'MOT20-03': -0.146394756009}",0.4,0.945454545455,0,MOT20-05,extra_d10_l5,seedq25_positive_fraction,disp_le_030,1,1,4
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",4,4,4,0.5,0.061132645932,0.397755816411,-0.336623170479,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.014063832500000002, 'MOT20-03': -0.146394756009}",0.4,0.95,0,MOT20-05,extra_d10_l5,seedq25_positive_fraction,disp_le_040,1,1,5
11,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,4,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,seedq25_positive_fraction,stable_080,1,1,6
3,2,"['MOT20-01', 'MOT20-02']",2,0,1,1.0,0.046198335449,-0.0,0.046198335449,0.0,"{'MOT20-01': 0.046198335449, 'MOT20-02': 0.0, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d10_l5,seedq25_positive_fraction,disp_le_020_stable_080,1,1,7
6,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,2,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,seedq25_positive_fraction,disp_le_025_stable_080,1,1,8
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,3,4,0.5,0.058138633956,0.388503696133,-0.330365062177,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,seedq25_positive_fraction,disp_le_030_stable_080,1,1,9
6,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,2,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,seedq25_positive_fraction,q25_pos_disp_le_025_stable_080,1,1,10
10,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,3,4,0.5,0.058138633956,0.388503696133,-0.330365062177,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,seedq25_positive_fraction,q25_pos_disp_le_030_stable_080,1,1,11
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.6,0.966666666667,0,MOT20-05,extra_d10_l5,mean_target_q25,all,1,2,0
1,1,['MOT20-01'],1,0,0,1.0,0.016786570743,-0.0,0.016786570743,0.0,"{'MOT20-01': 0.016786570743, 'MOT20-02': 0.0, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_target_q25,disp_le_015,1,2,1
3,2,"['MOT20-01', 'MOT20-02']",2,0,1,1.0,0.046198335449,-0.0,0.046198335449,0.0,"{'MOT20-01': 0.046198335449, 'MOT20-02': 0.0, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_target_q25,disp_le_020,1,2,2
7,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,1,3,0.75,0.058138633956,0.146394756009,-0.088256122053,-0.146394756009,"{'MOT20-01': 0.058138633955999997, 'MOT20-02': 0.0, 'MOT20-03': -0.146394756009}",0.6,0.942857142857,0,MOT20-05,extra_d10_l5,mean_target_q25,disp_le_025,1,2,3
11,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,3,5,0.5,0.058138633956,0.388503696133,-0.330365062177,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.007805724198, 'MOT20-03': -0.146394756009}",0.6,0.963636363636,0,MOT20-05,extra_d10_l5,mean_target_q25,disp_le_030,1,2,4
12,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,5,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",0.6,0.966666666667,0,MOT20-05,extra_d10_l5,mean_target_q25,disp_le_040,1,2,5
11,3,"['MOT20-01', 'MOT20-02', 'MOT20-03']",3,4,4,0.428571428571,0.058138633956,0.397755816411,-0.339617182455,-0.17616458197,"{'MOT20-01': -0.17616458197, 'MOT20-02': -0.017057844476, 'MOT20-03': -0.146394756009}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_target_q25,stable_080,1,2,6
3,2,"['MOT20-01', 'MOT20-02']",2,0,1,1.0,0.046198335449,-0.0,0.046198335449,0.0,"{'MOT20-01': 0.046198335449, 'MOT20-02': 0.0, 'MOT20-03': 0.0}",1.0,1.0,0,MOT20-05,extra_d10_l5,mean_target_q25,disp_le_020_stable_080,1,2,7
