sequence,frame,pre_candidates,postnms_kept,suppressed,orphan_suppressed,reference_kept,reference_count_equal,reference_order_equal,reference_min_matched_iou,reference_max_box_abs_diff,reference_max_score_abs_diff,reference_class_mismatch,reference_set_ok
MOT20-05,1718,1962,218,1744,0,218,True,True,0.9999960725787448,0.0001220703125,0.0,0,True
MOT20-05,1719,1962,218,1744,0,218,True,True,0.9999959824352169,0.0001220703125,0.0,0,True
MOT20-05,1720,1956,220,1736,0,220,True,True,0.9999977085557944,0.0001220703125,0.0,0,True
MOT20-05,1721,1956,219,1737,0,219,True,True,0.9999972446477282,0.0001220703125,0.0,0,True
MOT20-05,1722,1950,219,1731,0,219,True,True,0.9999964583340711,0.0001220703125,0.0,0,True
MOT20-05,1723,1962,220,1742,0,220,True,True,0.9999977365989683,0.0001220703125,0.0,0,True
MOT20-05,1724,1968,221,1747,0,221,True,True,0.9999964580330041,0.0001220703125,0.0,0,True
MOT20-05,1725,1971,221,1750,0,221,True,True,0.9999965181907127,0.0001220703125,0.0,0,True
MOT20-05,1726,1923,215,1708,0,215,True,True,0.9999976761047797,0.0001220703125,0.0,0,True
MOT20-05,1727,1927,214,1713,0,214,True,True,0.9999976484172084,0.0001220703125,0.0,0,True
MOT20-05,1728,1941,219,1722,0,219,True,True,0.9999960458132082,0.0001220703125,0.0,0,True
MOT20-05,1729,1962,221,1741,0,221,True,True,0.9999966350812964,0.0001220703125,0.0,0,True
MOT20-05,1730,1938,218,1720,0,218,True,True,0.9999969344994497,0.0001220703125,0.0,0,True
MOT20-05,1731,1941,216,1725,0,216,True,True,0.9999977048242218,0.0001220703125,0.0,0,True
MOT20-05,1732,1938,219,1719,0,219,True,True,0.9999970160031749,0.0001220703125,0.0,0,True
MOT20-05,1733,1954,222,1732,0,222,True,True,0.9999963578849479,0.0001220703125,0.0,0,True
MOT20-05,1734,1956,223,1733,0,223,True,True,0.9999964588984341,0.0001220703125,0.0,0,True
MOT20-05,1735,1932,220,1712,0,220,True,True,0.9999966928373472,0.0001220703125,0.0,0,True
MOT20-05,1736,1929,216,1713,0,216,True,True,0.9999965765536681,0.0001220703125,0.0,0,True
MOT20-05,1737,1927,218,1709,0,218,True,True,0.9999963912270731,0.0001220703125,0.0,0,True
MOT20-05,1738,1932,218,1714,0,218,True,True,0.9999971330604007,0.0001220703125,0.0,0,True
MOT20-05,1739,1927,219,1708,0,219,True,True,0.9999980761461359,0.0001220703125,0.0,0,True
MOT20-05,1740,1944,220,1724,0,220,True,True,0.9999972354536483,0.0001220703125,0.0,0,True
MOT20-05,1741,1919,217,1702,0,217,True,True,0.9999976709955096,0.0001220703125,0.0,0,True
MOT20-05,1742,1944,223,1721,0,223,True,True,0.9999935267329745,0.0001220703125,0.0,0,True
MOT20-05,1743,1943,222,1721,0,222,True,True,0.9999974460999392,0.0001220703125,0.0,0,True
MOT20-05,1744,1973,223,1750,0,223,True,True,0.9999951552617491,0.0001220703125,0.0,0,True
MOT20-05,1745,1963,223,1740,0,223,True,True,0.9999964569788659,0.0001220703125,0.0,0,True
MOT20-05,1746,1936,217,1719,0,217,True,True,0.9999967015423588,0.0001220703125,0.0,0,True
MOT20-05,1747,1950,222,1728,0,222,True,True,0.9999976211772318,0.0001220703125,0.0,0,True
MOT20-05,1748,1930,219,1711,0,219,True,True,0.9999975622434735,0.0001220703125,0.0,0,True
MOT20-05,1749,1917,221,1696,0,221,True,True,0.9999971397844541,0.0001220703125,0.0,0,True
MOT20-05,1750,1922,218,1704,0,218,True,True,0.9999967098661244,0.0001220703125,0.0,0,True
MOT20-05,1751,1921,219,1702,0,219,True,True,0.9999976172832741,0.0001220703125,0.0,0,True
MOT20-05,1752,1917,218,1699,0,218,True,True,0.9999970143817233,0.0001220703125,0.0,0,True
MOT20-05,1753,1920,223,1697,0,223,True,True,0.9999971590921372,0.0001220703125,0.0,0,True
MOT20-05,1754,1884,217,1667,0,217,True,True,0.9999934793166209,0.0001220703125,0.0,0,True
MOT20-05,1755,1875,216,1659,0,216,True,True,0.9999971274685817,0.0001220703125,0.0,0,True
MOT20-05,1756,1863,216,1647,0,216,True,True,0.9999970066333006,0.0001220703125,0.0,0,True
MOT20-05,1757,1878,211,1667,0,211,True,True,0.9999977902196957,0.0001220703125,0.0,0,True
MOT20-05,1758,1881,217,1664,0,217,True,True,0.9999962970876827,0.0001220703125,0.0,0,True
MOT20-05,1759,1851,215,1636,0,215,True,True,0.9999973061941372,0.0001220703125,0.0,0,True
MOT20-05,1760,1876,214,1662,0,214,True,True,0.9999973046693907,0.0001220703125,0.0,0,True
MOT20-05,1761,1884,216,1668,0,216,True,True,0.9999970961381541,0.0001220703125,0.0,0,True
MOT20-05,1762,1901,216,1685,0,216,True,True,0.9999962897277402,0.0001220703125,0.0,0,True
MOT20-05,1763,1900,217,1683,0,217,True,True,0.9999977606341884,0.0001220703125,0.0,0,True
MOT20-05,1764,1884,217,1667,0,217,True,True,0.999997886232823,0.0001220703125,0.0,0,True
MOT20-05,1765,1881,215,1666,0,215,True,True,0.9999970036072433,0.0001220703125,0.0,0,True
MOT20-05,1766,1877,215,1662,0,215,True,True,0.9999979881744897,0.0001220703125,0.0,0,True
MOT20-05,1767,1890,216,1674,0,216,True,True,0.9999973805551763,0.0001220703125,0.0,0,True
MOT20-05,1768,1909,219,1690,0,219,True,True,0.9999967027169612,0.0001220703125,0.0,0,True
MOT20-05,1769,1891,217,1674,0,217,True,True,0.9999969199616093,0.0001220703125,0.0,0,True
MOT20-05,1770,1884,213,1671,0,213,True,True,0.9999965835442994,0.0001220703125,0.0,0,True
MOT20-05,1771,1883,210,1673,0,210,True,True,0.9999959975104515,0.0001220703125,0.0,0,True
MOT20-05,1772,1908,216,1692,0,216,True,True,0.9999962450058578,0.0001220703125,0.0,0,True
MOT20-05,1773,1895,213,1682,0,213,True,True,0.9999971263129158,0.0001220703125,0.0,0,True
MOT20-05,1774,1859,213,1646,0,213,True,True,0.9999975405584165,0.0001220703125,0.0,0,True
MOT20-05,1775,1875,215,1660,0,215,True,True,0.999996542663532,0.0001220703125,0.0,0,True
MOT20-05,1776,1891,218,1673,0,218,True,True,0.999997061865374,0.0001220703125,0.0,0,True
MOT20-05,1777,1882,216,1666,0,216,True,True,0.9999974552700086,0.0001220703125,0.0,0,True
MOT20-05,1778,1915,219,1696,0,219,True,True,0.9999960254845928,0.0001220703125,0.0,0,True
MOT20-05,1779,1874,213,1661,0,213,True,True,0.9999975745463189,0.0001220703125,0.0,0,True
MOT20-05,1780,1902,213,1689,0,213,True,True,0.9999973403830912,0.0001220703125,0.0,0,True
MOT20-05,1781,1915,218,1697,0,218,True,True,0.9999974217390006,0.0001220703125,0.0,0,True
MOT20-05,1782,1919,217,1702,0,217,True,True,0.9999965816757309,0.0001220703125,0.0,0,True
MOT20-05,1783,1911,215,1696,0,215,True,True,0.9999970539799258,0.0001220703125,0.0,0,True
MOT20-05,1784,1907,212,1695,0,212,True,True,0.9999977125340419,0.0001220703125,0.0,0,True
MOT20-05,1785,1921,215,1706,0,215,True,True,0.9999970203781386,0.0001220703125,0.0,0,True
MOT20-05,1786,1929,217,1712,0,217,True,True,0.9999957002562647,0.0001220703125,0.0,0,True
MOT20-05,1787,1906,217,1689,0,217,True,True,0.9999957722601075,0.0001220703125,0.0,0,True
MOT20-05,1788,1907,222,1685,0,222,True,True,0.9999974075735147,0.0001220703125,0.0,0,True
MOT20-05,1789,1947,223,1724,0,223,True,True,0.999996180033381,0.0001220703125,0.0,0,True
MOT20-05,1790,1927,217,1710,0,217,True,True,0.9999962022888805,0.0001220703125,0.0,0,True
MOT20-05,1791,1933,222,1711,0,222,True,True,0.9999976098662575,0.0001220703125,0.0,0,True
MOT20-05,1792,1923,220,1703,0,220,True,True,0.9999967920957239,0.0001220703125,0.0,0,True
MOT20-05,1793,1919,222,1697,0,222,True,True,0.9999974086080856,0.0001220703125,0.0,0,True
MOT20-05,1794,1917,219,1698,0,219,True,True,0.9999974454736348,0.0001220703125,0.0,0,True
MOT20-05,1795,1925,219,1706,0,219,True,True,0.9999976756618553,0.0001220703125,0.0,0,True
MOT20-05,1796,1940,219,1721,0,219,True,True,0.9999970244914111,0.0001220703125,0.0,0,True
MOT20-05,1797,1944,216,1728,0,216,True,True,0.9999977011124317,0.0001220703125,0.0,0,True
MOT20-05,1798,1935,224,1711,0,224,True,True,0.9999977036780189,0.0001220703125,0.0,0,True
MOT20-05,1799,1924,220,1704,0,220,True,True,0.9999970658267107,0.0001220703125,0.0,0,True
MOT20-05,1800,1919,216,1703,0,216,True,True,0.9999962632398085,0.0001220703125,0.0,0,True
MOT20-05,1801,1929,221,1708,0,221,True,True,0.9999971517128134,0.0001220703125,0.0,0,True
MOT20-05,1802,1939,221,1718,0,221,True,True,0.9999976330744705,0.0001220703125,0.0,0,True
MOT20-05,1803,1952,226,1726,0,226,True,True,0.9999970831364451,0.0001220703125,0.0,0,True
MOT20-05,1804,1924,221,1703,0,221,True,True,0.9999962567145183,0.0001220703125,0.0,0,True
MOT20-05,1805,1936,224,1712,0,224,True,True,0.9999915768903563,0.0001220703125,0.0,0,True
MOT20-05,1806,1934,226,1708,0,226,True,True,0.9999977011758485,0.0001220703125,0.0,0,True
MOT20-05,1807,1949,228,1721,0,228,True,True,0.9999961180121899,0.0001220703125,0.0,0,True
MOT20-05,1808,1951,227,1724,0,227,True,True,0.999995037932421,0.0001220703125,0.0,0,True
MOT20-05,1809,1960,226,1734,0,226,True,True,0.9999955972544479,0.0001220703125,0.0,0,True
MOT20-05,1810,1950,228,1722,0,228,True,True,0.9999956009924161,0.0001220703125,0.0,0,True
MOT20-05,1811,1956,222,1734,0,222,True,True,0.9999971556819925,0.0001220703125,0.0,0,True
MOT20-05,1812,1970,227,1743,0,227,True,True,0.9999963116167475,0.0001220703125,0.0,0,True
MOT20-05,1813,1964,223,1741,0,223,True,True,0.9999957489861332,0.0001220703125,0.0,0,True
MOT20-05,1814,1978,228,1750,0,228,True,True,0.9999977185435638,0.0001220703125,0.0,0,True
MOT20-05,1815,1946,225,1721,0,225,True,True,0.9999970197116272,0.0001220703125,0.0,0,True
MOT20-05,1816,1970,224,1746,0,224,True,True,0.999994821801546,0.0001220703125,0.0,0,True
MOT20-05,1817,1996,228,1768,0,228,True,True,0.9999972054705708,0.0001220703125,0.0,0,True
MOT20-05,1818,1992,227,1765,0,227,True,True,0.9999962336209591,0.0001220703125,0.0,0,True
MOT20-05,1819,2013,232,1781,0,232,True,True,0.9999907216255712,0.0001220703125,0.0,0,True
MOT20-05,1820,1990,226,1764,0,226,True,True,0.9999955593646339,0.0001220703125,0.0,0,True
MOT20-05,1821,1998,226,1772,0,226,True,True,0.9999966620714517,0.0001220703125,0.0,0,True
MOT20-05,1822,1988,227,1761,0,227,True,True,0.9999954500989603,0.0001220703125,0.0,0,True
MOT20-05,1823,1962,227,1735,0,227,True,True,0.9999975367695583,0.0001220703125,0.0,0,True
MOT20-05,1824,1995,227,1768,0,227,True,True,0.9999970223472836,0.0001220703125,0.0,0,True
MOT20-05,1825,1995,232,1763,0,232,True,True,0.9999976312018097,0.0001220703125,0.0,0,True
MOT20-05,1826,1975,224,1751,0,224,True,True,0.9999958697025491,0.0001220703125,0.0,0,True
MOT20-05,1827,1979,225,1754,0,225,True,True,0.9999956353986627,0.0001220703125,0.0,0,True
MOT20-05,1828,1988,226,1762,0,226,True,True,0.9999933245885443,0.0001220703125,0.0,0,True
MOT20-05,1829,1999,229,1770,0,229,True,True,0.9999953108221535,0.0001220703125,0.0,0,True
MOT20-05,1830,2002,228,1774,0,228,True,True,0.9999965018208022,0.0001220703125,0.0,0,True
MOT20-05,1831,2003,232,1771,0,232,True,True,0.9999964025153613,0.0001220703125,0.0,0,True
MOT20-05,1832,2000,231,1769,0,231,True,True,0.9999972860674846,0.0001220703125,0.0,0,True
MOT20-05,1833,2009,230,1779,0,230,True,True,0.9999950051322266,0.0001220703125,0.0,0,True
MOT20-05,1834,1976,225,1751,0,225,True,True,0.9999958192409141,0.0001220703125,0.0,0,True
MOT20-05,1835,1974,221,1753,0,221,True,True,0.9999931060350986,0.0001220703125,0.0,0,True
MOT20-05,1836,1972,218,1754,0,218,True,True,0.9999966880617875,0.0001220703125,0.0,0,True
MOT20-05,1837,1954,218,1736,0,218,True,True,0.9999900438568108,0.0001220703125,0.0,0,True
MOT20-05,1838,1938,217,1721,0,217,True,True,0.9999975413934645,0.0001220703125,0.0,0,True
MOT20-05,1839,1963,222,1741,0,222,True,True,0.9999954836961431,0.0001220703125,0.0,0,True
MOT20-05,1840,1961,219,1742,0,219,True,True,0.99999574145523,0.0001220703125,0.0,0,True
MOT20-05,1841,1963,223,1740,0,223,True,True,0.999993332266496,0.0001220703125,0.0,0,True
MOT20-05,1842,1983,224,1759,0,224,True,True,0.9999949923666818,0.0001220703125,0.0,0,True
MOT20-05,1843,2001,228,1773,0,228,True,True,0.9999961442170201,0.0001220703125,0.0,0,True
MOT20-05,1844,1985,224,1761,0,224,True,True,0.9999969731549109,0.0001220703125,0.0,0,True
MOT20-05,1845,1964,224,1740,0,224,True,True,0.9999967846411646,0.0001220703125,0.0,0,True
MOT20-05,1846,2004,234,1770,0,234,True,True,0.9999970385462816,0.0001220703125,0.0,0,True
MOT20-05,1847,2023,232,1791,0,232,True,True,0.9999973479341818,0.0001220703125,0.0,0,True
MOT20-05,1848,1994,232,1762,0,232,True,True,0.9999965766399831,0.0001220703125,0.0,0,True
MOT20-05,1849,2005,234,1771,0,234,True,True,0.9999969381693927,0.0001220703125,0.0,0,True
MOT20-05,1850,1980,231,1749,0,231,True,True,0.9999945485882814,0.0001220703125,0.0,0,True
MOT20-05,1851,1989,235,1754,0,235,True,True,0.9999969673811516,0.0001220703125,0.0,0,True
MOT20-05,1852,2033,239,1794,0,239,True,True,0.9999957473952796,0.0001220703125,0.0,0,True
MOT20-05,1853,2010,237,1773,0,237,True,True,0.9999962670061202,0.0001220703125,0.0,0,True
MOT20-05,1854,2018,235,1783,0,235,True,True,0.9999945911738776,0.0001220703125,0.0,0,True
MOT20-05,1855,2026,231,1795,0,231,True,True,0.9999960654473488,0.0001220703125,0.0,0,True
MOT20-05,1856,2007,230,1777,0,230,True,True,0.9999978074070176,0.0001220703125,0.0,0,True
MOT20-05,1857,1981,226,1755,0,226,True,True,0.9999972181887931,0.0001220703125,0.0,0,True
MOT20-05,1858,1995,229,1766,0,229,True,True,0.9999974387542101,0.0001220703125,0.0,0,True
MOT20-05,1859,1985,226,1759,0,226,True,True,0.9999961668493802,0.0001220703125,0.0,0,True
MOT20-05,1860,1989,233,1756,0,233,True,True,0.9999932053677595,0.0001220703125,0.0,0,True
MOT20-05,1861,1972,225,1747,0,225,True,True,0.9999967194883714,0.0001220703125,0.0,0,True
MOT20-05,1862,1990,230,1760,0,230,True,True,0.9999927898827635,0.0001220703125,0.0,0,True
MOT20-05,1863,1991,229,1762,0,229,True,True,0.9999955979037217,0.0001220703125,0.0,0,True
MOT20-05,1864,1997,231,1766,0,231,True,True,0.9999900743431697,0.0001220703125,0.0,0,True
MOT20-05,1865,1968,227,1741,0,227,True,True,0.9999932655851196,0.0001220703125,0.0,0,True
MOT20-05,1866,1970,230,1740,0,230,True,True,0.9999943333786663,0.0001220703125,0.0,0,True
MOT20-05,1867,1966,227,1739,0,227,True,True,0.9999947624509634,0.0001220703125,0.0,0,True
MOT20-05,1868,1951,226,1725,0,226,True,True,0.9999969977132598,0.0001220703125,0.0,0,True
MOT20-05,1869,1980,232,1748,0,232,True,True,0.9999956607580656,0.0001220703125,0.0,0,True
MOT20-05,1870,1994,233,1761,0,233,True,True,0.9999970725266876,0.0001220703125,0.0,0,True
MOT20-05,1871,1969,230,1739,0,230,True,True,0.999996763714128,0.0001220703125,0.0,0,True
MOT20-05,1872,1976,228,1748,0,228,True,True,0.999997729867901,0.0001220703125,0.0,0,True
MOT20-05,1873,2002,235,1767,0,235,True,True,0.9999959632005361,0.0001220703125,0.0,0,True
MOT20-05,1874,1992,227,1765,0,227,True,True,0.9999948640778195,0.0001220703125,0.0,0,True
MOT20-05,1875,1969,225,1744,0,225,True,True,0.9999959165422914,0.0001220703125,0.0,0,True
MOT20-05,1876,1962,226,1736,0,226,True,True,0.9999952489547701,0.0001220703125,0.0,0,True
MOT20-05,1877,1984,230,1754,0,230,True,True,0.9999957423980517,0.0001220703125,0.0,0,True
MOT20-05,1878,1983,230,1753,0,230,True,True,0.999997769793639,0.0001220703125,0.0,0,True
MOT20-05,1879,1966,229,1737,0,229,True,True,0.999992844160119,0.0001220703125,0.0,0,True
MOT20-05,1880,1974,230,1744,0,230,True,True,0.9999970305516581,0.0001220703125,0.0,0,True
MOT20-05,1881,1990,227,1763,0,227,True,True,0.9999913948145153,0.0001220703125,0.0,0,True
MOT20-05,1882,1969,227,1742,0,227,True,True,0.9999954718348125,0.0001220703125,0.0,0,True
MOT20-05,1883,1975,229,1746,0,229,True,True,0.9999970669412009,0.0001220703125,0.0,0,True
MOT20-05,1884,1955,222,1733,0,222,True,True,0.9999978739146335,0.0001220703125,0.0,0,True
MOT20-05,1885,1962,222,1740,0,222,True,True,0.9999952538028904,0.0001220703125,0.0,0,True
MOT20-05,1886,1947,223,1724,0,223,True,True,0.9999971641664067,0.0001220703125,0.0,0,True
MOT20-05,1887,1933,223,1710,0,223,True,True,0.9999974551390753,0.0001220703125,0.0,0,True
MOT20-05,1888,1945,222,1723,0,222,True,True,0.9999946668942125,0.0001220703125,0.0,0,True
MOT20-05,1889,1965,222,1743,0,222,True,True,0.9999968363540879,0.0001220703125,0.0,0,True
MOT20-05,1890,1951,221,1730,0,221,True,True,0.999996221196067,0.0001220703125,0.0,0,True
MOT20-05,1891,1951,219,1732,0,219,True,True,0.9999952521353521,0.0001220703125,0.0,0,True
MOT20-05,1892,1956,221,1735,0,221,True,True,0.9999968913688857,0.0001220703125,0.0,0,True
MOT20-05,1893,1943,218,1725,0,218,True,True,0.9999973115203996,0.0001220703125,0.0,0,True
MOT20-05,1894,1957,219,1738,0,219,True,True,0.9999960082230605,0.0001220703125,0.0,0,True
MOT20-05,1895,1921,222,1699,0,222,True,True,0.9999948224622298,0.0001220703125,0.0,0,True
MOT20-05,1896,1920,222,1698,0,222,True,True,0.9999964946104636,0.0001220703125,0.0,0,True
MOT20-05,1897,1907,220,1687,0,220,True,True,0.9999902548360377,0.0001220703125,0.0,0,True
MOT20-05,1898,1899,220,1679,0,220,True,True,0.9999924031062162,0.0001220703125,0.0,0,True
MOT20-05,1899,1862,213,1649,0,213,True,True,0.9999976554220403,0.0001220703125,0.0,0,True
MOT20-05,1900,1893,215,1678,0,215,True,True,0.9999914493111315,0.0001220703125,0.0,0,True
MOT20-05,1901,1862,212,1650,0,212,True,True,0.999988415416868,0.0001220703125,0.0,0,True
MOT20-05,1902,1883,212,1671,0,212,True,True,0.999997589647052,0.0001220703125,0.0,0,True
MOT20-05,1903,1874,214,1660,0,214,True,True,0.9999964164513551,0.0001220703125,0.0,0,True
MOT20-05,1904,1877,213,1664,0,213,True,True,0.9999917125240336,0.0001220703125,0.0,0,True
MOT20-05,1905,1886,217,1669,0,217,True,True,0.999995437269297,0.0001220703125,0.0,0,True
MOT20-05,1906,1865,210,1655,0,210,True,True,0.9999967014164998,0.0001220703125,0.0,0,True
MOT20-05,1907,1860,211,1649,0,211,True,True,0.9999977722602919,0.0001220703125,0.0,0,True
MOT20-05,1908,1878,214,1664,0,214,True,True,0.9999946051801061,0.0001220703125,0.0,0,True
MOT20-05,1909,1870,211,1659,0,211,True,True,0.9999923456109733,0.0001220703125,0.0,0,True
MOT20-05,1910,1889,211,1678,0,211,True,True,0.9999967705161038,0.0001220703125,0.0,0,True
MOT20-05,1911,1861,212,1649,0,212,True,True,0.9999956183239055,0.0001220703125,0.0,0,True
MOT20-05,1912,1881,219,1662,0,219,True,True,0.9999941980215253,0.0001220703125,0.0,0,True
MOT20-05,1913,1875,212,1663,0,212,True,True,0.9999978029862037,0.0001220703125,0.0,0,True
MOT20-05,1914,1896,213,1683,0,213,True,True,0.9999946627099556,0.0001220703125,0.0,0,True
MOT20-05,1915,1886,214,1672,0,214,True,True,0.9999979144594696,0.0001220703125,0.0,0,True
MOT20-05,1916,1889,220,1669,0,220,True,True,0.9999964882584923,0.0001220703125,0.0,0,True
MOT20-05,1917,1873,212,1661,0,212,True,True,0.9999947360967423,0.0001220703125,0.0,0,True
MOT20-05,1918,1864,215,1649,0,215,True,True,0.9999953340963877,0.0001220703125,0.0,0,True
MOT20-05,1919,1882,213,1669,0,213,True,True,0.9999956737113067,0.0001220703125,0.0,0,True
MOT20-05,1920,1884,211,1673,0,211,True,True,0.9999963764439871,0.0001220703125,0.0,0,True
MOT20-05,1921,1860,213,1647,0,213,True,True,0.9999957687160462,0.0001220703125,0.0,0,True
MOT20-05,1922,1878,215,1663,0,215,True,True,0.9999960145071938,0.0001220703125,0.0,0,True
MOT20-05,1923,1877,213,1664,0,213,True,True,0.9999945510323069,0.0001220703125,0.0,0,True
MOT20-05,1924,1880,217,1663,0,217,True,True,0.999995653005512,0.0001220703125,0.0,0,True
MOT20-05,1925,1858,208,1650,0,208,True,True,0.9999958004367546,0.0001220703125,0.0,0,True
MOT20-05,1926,1865,210,1655,0,210,True,True,0.9999936189165634,0.0001220703125,0.0,0,True
MOT20-05,1927,1861,205,1656,0,205,True,True,0.9999957147387276,0.0001220703125,0.0,0,True
MOT20-05,1928,1852,208,1644,0,208,True,True,0.999997536278302,0.0001220703125,0.0,0,True
MOT20-05,1929,1861,208,1653,0,208,True,True,0.9999950643363753,0.0001220703125,0.0,0,True
MOT20-05,1930,1870,211,1659,0,211,True,True,0.9999973215696674,0.0001220703125,0.0,0,True
MOT20-05,1931,1859,207,1652,0,207,True,True,0.999997335876683,0.0001220703125,0.0,0,True
MOT20-05,1932,1862,207,1655,0,207,True,True,0.9999950262118634,0.0001220703125,0.0,0,True
MOT20-05,1933,1856,210,1646,0,210,True,True,0.999996532521481,0.0001220703125,0.0,0,True
MOT20-05,1934,1847,208,1639,0,208,True,True,0.9999963459374133,0.0001220703125,0.0,0,True
MOT20-05,1935,1850,207,1643,0,207,True,True,0.9999951175451017,0.0001220703125,0.0,0,True
MOT20-05,1936,1866,208,1658,0,208,True,True,0.9999952933202801,0.0001220703125,0.0,0,True
MOT20-05,1937,1858,211,1647,0,211,True,True,0.9999965903472732,0.0001220703125,0.0,0,True
MOT20-05,1938,1847,209,1638,0,209,True,True,0.9999965699154141,0.0001220703125,0.0,0,True
MOT20-05,1939,1882,213,1669,0,213,True,True,0.9999967070600633,0.0001220703125,0.0,0,True
MOT20-05,1940,1890,213,1677,0,213,True,True,0.9999954311137154,0.0001220703125,0.0,0,True
MOT20-05,1941,1894,212,1682,0,212,True,True,0.9999966770343196,0.0001220703125,0.0,0,True
MOT20-05,1942,1911,216,1695,0,216,True,True,0.9999949071834178,0.0001220703125,0.0,0,True
MOT20-05,1943,1888,214,1674,0,214,True,True,0.999997453391805,0.0001220703125,0.0,0,True
MOT20-05,1944,1889,216,1673,0,216,True,True,0.9999973069334909,0.0001220703125,0.0,0,True
MOT20-05,1945,1886,211,1675,0,211,True,True,0.9999960094021988,0.0001220703125,0.0,0,True
MOT20-05,1946,1905,216,1689,0,216,True,True,0.9999970812379054,0.0001220703125,0.0,0,True
MOT20-05,1947,1871,209,1662,0,209,True,True,0.9999973861539346,0.0001220703125,0.0,0,True
MOT20-05,1948,1883,210,1673,0,210,True,True,0.9999963106141442,0.0001220703125,0.0,0,True
MOT20-05,1949,1880,212,1668,0,212,True,True,0.9999972720973752,0.0001220703125,0.0,0,True
MOT20-05,1950,1872,214,1658,0,214,True,True,0.9999964714994187,0.0001220703125,0.0,0,True
MOT20-05,1951,1881,210,1671,0,210,True,True,0.9999965211825197,0.0001220703125,0.0,0,True
MOT20-05,1952,1877,209,1668,0,209,True,True,0.9999962818826469,0.0001220703125,0.0,0,True
MOT20-05,1953,1895,213,1682,0,213,True,True,0.9999933386707737,0.0001220703125,0.0,0,True
MOT20-05,1954,1868,213,1655,0,213,True,True,0.999996972188145,0.0001220703125,0.0,0,True
MOT20-05,1955,1878,212,1666,0,212,True,True,0.9999975276855,0.0001220703125,0.0,0,True
MOT20-05,1956,1887,213,1674,0,213,True,True,0.9999955781365383,0.0001220703125,0.0,0,True
MOT20-05,1957,1885,212,1673,0,212,True,True,0.999996776138265,0.0001220703125,0.0,0,True
MOT20-05,1958,1867,210,1657,0,210,True,True,0.99999734988419,0.0001220703125,0.0,0,True
MOT20-05,1959,1850,209,1641,0,209,True,True,0.999997082693957,0.0001220703125,0.0,0,True
MOT20-05,1960,1878,212,1666,0,212,True,True,0.9999973674026531,0.0001220703125,0.0,0,True
MOT20-05,1961,1855,209,1646,0,209,True,True,0.9999965550621639,0.0001220703125,0.0,0,True
MOT20-05,1962,1872,211,1661,0,211,True,True,0.9999974574375038,0.0001220703125,0.0,0,True
MOT20-05,1963,1853,209,1644,0,209,True,True,0.9999969396683405,0.0001220703125,0.0,0,True
MOT20-05,1964,1858,212,1646,0,212,True,True,0.9999974689215013,0.0001220703125,0.0,0,True
MOT20-05,1965,1870,212,1658,0,212,True,True,0.9999969912072204,0.0001220703125,0.0,0,True
MOT20-05,1966,1867,209,1658,0,209,True,True,0.9999973356566407,0.0001220703125,0.0,0,True
MOT20-05,1967,1870,211,1659,0,211,True,True,0.9999970227026994,0.0001220703125,0.0,0,True
MOT20-05,1968,1864,208,1656,0,208,True,True,0.999997077204005,0.0001220703125,0.0,0,True
MOT20-05,1969,1867,210,1657,0,210,True,True,0.9999959492604362,0.0001220703125,0.0,0,True
MOT20-05,1970,1864,211,1653,0,211,True,True,0.9999977557945385,0.0001220703125,0.0,0,True
MOT20-05,1971,1904,220,1684,0,220,True,True,0.9999963542767979,0.0001220703125,0.0,0,True
MOT20-05,1972,1895,221,1674,0,221,True,True,0.9999969159694188,0.0001220703125,0.0,0,True
MOT20-05,1973,1911,216,1695,0,216,True,True,0.999996393901366,0.0001220703125,0.0,0,True
MOT20-05,1974,1884,216,1668,0,216,True,True,0.9999961169195523,0.0001220703125,0.0,0,True
MOT20-05,1975,1903,220,1683,0,220,True,True,0.999993782149663,0.0001220703125,0.0,0,True
MOT20-05,1976,1908,217,1691,0,217,True,True,0.9999950133890504,0.0001220703125,0.0,0,True
MOT20-05,1977,1852,207,1645,0,207,True,True,0.9999976161870435,0.0001220703125,0.0,0,True
MOT20-05,1978,1864,208,1656,0,208,True,True,0.9999970528946469,0.0001220703125,0.0,0,True
MOT20-05,1979,1862,209,1653,0,209,True,True,0.9999950501175597,0.0001220703125,0.0,0,True
MOT20-05,1980,1870,208,1662,0,208,True,True,0.9999956908717582,0.0001220703125,0.0,0,True
MOT20-05,1981,1854,211,1643,0,211,True,True,0.9999962616962179,0.0001220703125,0.0,0,True
MOT20-05,1982,1873,211,1662,0,211,True,True,0.9999956148428798,0.0001220703125,0.0,0,True
MOT20-05,1983,1869,214,1655,0,214,True,True,0.999996379094339,0.0001220703125,0.0,0,True
MOT20-05,1984,1876,213,1663,0,213,True,True,0.9999950796360899,0.0001220703125,0.0,0,True
MOT20-05,1985,1860,212,1648,0,212,True,True,0.999995591237143,0.0001220703125,0.0,0,True
MOT20-05,1986,1854,209,1645,0,209,True,True,0.9999953367344083,0.0001220703125,0.0,0,True
MOT20-05,1987,1836,209,1627,0,209,True,True,0.9999954667132084,0.0001220703125,0.0,0,True
MOT20-05,1988,1856,210,1646,0,210,True,True,0.9999928548462006,0.0001220703125,0.0,0,True
MOT20-05,1989,1834,209,1625,0,209,True,True,0.9999954814309404,0.0001220703125,0.0,0,True
